sys_id,name,hostname,fqdn,ip_address,os,os_version,ram_gb,cpus,company,environment,business_criticality,location,virtual,subnet,serial_number
SYS12225,srv-12226,srv-12226,srv-12226.dc1.corp,10.10.39.11,centos,7.9,16,7,Corp,prod,high,dc1,true,10.10.39.0/24,SN712225
SYS12226,srv-12227,srv-12227,srv-12227.dc2.corp,10.20.17.41,centos,7.9,14,5,Corp,staging,medium,dc2,true,10.20.17.0/24,SN712226
SYS12227,app-12228,app-12228,app-12228.dc1.corp,10.10.18.6,ubuntu,22.04,4,8,Corp,prod,medium,dc1,true,10.10.18.0/24,SN712227
SYS12228,srv-12229,srv-12229,srv-12229.dc2.corp,10.20.49.198,centos,7.9,16,7,Corp,staging,medium,dc2,true,10.20.49.0/24,SN712228
SYS12229,app-12230,app-12230,app-12230.dc1.corp,10.10.56.36,ubuntu,22.04,15,4,Corp,prod,low,dc1,true,10.10.56.0/24,SN712229
SYS12230,app-12231,app-12231,app-12231.dc1.corp,10.10.6.238,rhel,8.6,4,8,Corp,dev,medium,dc1,true,10.10.6.0/24,SN712230
SYS12231,srv-12232,srv-12232,srv-12232.dc1.corp,10.10.24.166,ubuntu,22.04,8,6,Corp,prod,high,dc1,true,10.10.24.0/24,SN712231
SYS12232,k8s-w-12233,k8s-w-12233,k8s-w-12233.dc1.corp,10.10.46.174,ubuntu,22.04,64,16,Corp,staging,medium,dc1,false,10.10.46.0/24,SN712232
SYS12233,srv-12234,srv-12234,srv-12234.dc2.corp,10.20.23.175,windows,2019,4,4,Corp,prod,medium,dc2,true,10.20.23.0/24,SN712233
SYS12234,web-12235,web-12235,web-12235.dc2.corp,10.20.48.158,ubuntu,22.04,8,4,Corp,prod,low,dc2,true,10.20.48.0/24,SN712234
SYS12235,app-12236,app-12236,app-12236.dc2.corp,10.20.26.126,rhel,8.6,16,2,Corp,prod,high,dc2,true,10.20.26.0/24,SN712235
SYS12236,web-12237,web-12237,web-12237.dc2.corp,10.20.22.245,ubuntu,22.04,7,4,Corp,prod,high,dc2,true,10.20.22.0/24,SN712236
SYS12237,web-12238,web-12238,web-12238.dc1.corp,10.10.6.51,centos,8.4,6,2,Corp,prod,high,dc1,true,10.10.6.0/24,SN712237
SYS12238,app-12239,app-12239,app-12239.dc1.corp,10.10.56.238,ubuntu,22.04,16,2,Corp,dev,medium,dc1,true,10.10.56.0/24,SN712238
SYS12239,db-12240,db-12240,db-12240.dc1.corp,10.10.60.154,centos,7.9,34,8,Corp,staging,medium,dc1,true,10.10.60.0/24,SN712239
SYS12240,srv-12241,srv-12241,srv-12241.dc2.corp,10.20.27.197,ubuntu,22.04,5,2,Corp,prod,medium,dc2,true,10.20.27.0/24,SN712240
SYS12241,app-12242,app-12242,app-12242.dc1.corp,10.10.40.90,ubuntu,22.04,7,8,Corp,prod,medium,dc1,true,10.10.40.0/24,SN712241
SYS12242,app-12243,app-12243,app-12243.dc1.corp,10.10.25.122,centos,7.9,7,4,Corp,prod,low,dc1,true,10.10.25.0/24,SN712242
SYS12243,app-12244,app-12244,app-12244.dc1.corp,10.10.9.213,centos,7.9,8,2,Corp,staging,high,dc1,true,10.10.9.0/24,SN712243
SYS12244,srv-12245,srv-12245,srv-12245.dc2.corp,10.20.40.46,windows,2019,6,7,Corp,prod,medium,dc2,true,10.20.40.0/24,SN712244
SYS12245,web-12246,web-12246,web-12246.dc1.corp,10.10.1.58,ubuntu,22.04,5,2,Corp,staging,medium,dc1,true,10.10.1.0/24,SN712245
SYS12246,srv-12247,srv-12247,srv-12247.dc2.corp,10.20.30.51,windows,2019,11,5,Corp,prod,high,dc2,true,10.20.30.0/24,SN712246
SYS12247,db-12248,db-12248,db-12248.dc1.corp,10.10.40.165,centos,7.9,40,12,Corp,prod,high,dc1,true,10.10.40.0/24,SN712247
SYS12248,app-12249,app-12249,app-12249.dc1.corp,10.10.26.72,ubuntu,22.04,14,2,Corp,prod,high,dc1,true,10.10.26.0/24,SN712248
SYS12249,cache-12250,cache-12250,cache-12250.dc3.corp,10.30.16.164,centos,7.9,16,4,Corp,staging,high,dc3,true,10.30.16.0/24,SN712249
SYS12250,web-12251,web-12251,web-12251.dc1.corp,10.10.56.12,ubuntu,22.04,4,3,Corp,prod,medium,dc1,true,10.10.56.0/24,SN712250
SYS12251,app-12252,app-12252,app-12252.dc1.corp,10.10.50.63,ubuntu,22.04,6,3,Corp,prod,medium,dc1,true,10.10.50.0/24,SN712251
SYS12252,srv-12253,srv-12253,srv-12253.dc2.corp,10.20.40.228,debian,11,7,4,Corp,prod,high,dc2,true,10.20.40.0/24,SN712252
SYS12253,app-12254,app-12254,app-12254.dc1.corp,10.10.15.28,rhel,8.6,15,5,Corp,prod,high,dc1,true,10.10.15.0/24,SN712253
SYS12254,app-12255,app-12255,app-12255.dc2.corp,10.20.7.187,centos,7.9,11,6,Corp,prod,medium,dc2,true,10.20.7.0/24,SN712254
SYS12255,app-12256,app-12256,app-12256.dc2.corp,10.20.55.57,rhel,8.6,7,6,Corp,prod,medium,dc2,true,10.20.55.0/24,SN712255
SYS12256,cache-12257,cache-12257,cache-12257.dc1.corp,10.10.6.216,centos,7.9,22,4,Corp,staging,high,dc1,true,10.10.6.0/24,SN712256
SYS12257,cache-12258,cache-12258,cache-12258.dc3.corp,10.30.27.154,centos,7.9,26,4,Corp,prod,low,dc3,true,10.30.27.0/24,SN712257
SYS12258,app-12259,app-12259,app-12259.dc1.corp,10.10.25.130,rhel,8.6,5,5,Corp,prod,high,dc1,true,10.10.25.0/24,SN712258
SYS12259,app-12260,app-12260,app-12260.dc2.corp,10.20.14.111,centos,7.9,7,7,Corp,prod,high,dc2,true,10.20.14.0/24,SN712259
SYS12260,cache-12261,cache-12261,cache-12261.dc2.corp,10.20.24.201,centos,7.9,18,4,Corp,staging,high,dc2,true,10.20.24.0/24,SN712260
SYS12261,srv-12262,srv-12262,srv-12262.dc2.corp,10.20.31.78,debian,11,8,5,Corp,prod,medium,dc2,true,10.20.31.0/24,SN712261
SYS12262,db-12263,db-12263,db-12263.dc1.corp,10.10.4.95,oracle linux,8.6,41,12,Corp,staging,low,dc1,true,10.10.4.0/24,SN712262
SYS12263,cache-12264,cache-12264,cache-12264.dc1.corp,10.10.29.193,centos,7.9,29,4,Corp,staging,low,dc1,true,10.10.29.0/24,SN712263
SYS12264,app-12265,app-12265,app-12265.dc1.corp,10.10.4.16,centos,7.9,4,4,Corp,prod,low,dc1,true,10.10.4.0/24,SN712264
SYS12265,app-12266,app-12266,app-12266.dc1.corp,10.10.16.108,rhel,8.6,6,8,Corp,prod,medium,dc1,true,10.10.16.0/24,SN712265
SYS12266,app-12267,app-12267,app-12267.dc1.corp,10.10.48.228,ubuntu,22.04,10,8,Corp,prod,medium,dc1,true,10.10.48.0/24,SN712266
SYS12267,web-12268,web-12268,web-12268.dc1.corp,10.10.55.93,centos,8.4,8,4,Corp,prod,high,dc1,true,10.10.55.0/24,SN712267
SYS12268,app-12269,app-12269,app-12269.dc1.corp,10.10.5.64,rhel,8.6,7,6,Corp,prod,low,dc1,true,10.10.5.0/24,SN712268
SYS12269,hdop-12270,hdop-12270,hdop-12270.dc1.corp,10.10.30.237,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.30.0/24,SN712269
SYS12270,db-12271,db-12271,db-12271.dc2.corp,10.20.32.68,centos,7.9,51,16,Corp,prod,low,dc2,true,10.20.32.0/24,SN712270
SYS12271,srv-12272,srv-12272,srv-12272.dc2.corp,10.20.43.65,centos,7.9,9,4,Corp,prod,medium,dc2,true,10.20.43.0/24,SN712271
SYS12272,cache-12273,cache-12273,cache-12273.dc1.corp,10.10.34.169,centos,7.9,23,4,Corp,prod,medium,dc1,true,10.10.34.0/24,SN712272
SYS12273,srv-12274,srv-12274,srv-12274.dc1.corp,10.10.8.164,centos,7.9,16,7,Corp,prod,medium,dc1,true,10.10.8.0/24,SN712273
SYS12274,k8s-m-12275,k8s-m-12275,k8s-m-12275.dc1.corp,10.10.57.21,ubuntu,22.04,16,8,Corp,prod,medium,dc1,false,10.10.57.0/24,SN712274
SYS12275,mon-12276,mon-12276,mon-12276.dc2.corp,10.20.9.61,ubuntu,22.04,6,2,Corp,prod,medium,dc2,true,10.20.9.0/24,SN712275
SYS12276,srv-12277,srv-12277,srv-12277.dc1.corp,10.10.12.240,debian,11,9,3,Corp,prod,high,dc1,true,10.10.12.0/24,SN712276
SYS12277,srv-12278,srv-12278,srv-12278.dc1.corp,10.10.1.16,ubuntu,22.04,10,2,Corp,prod,medium,dc1,true,10.10.1.0/24,SN712277
SYS12278,srv-12279,srv-12279,srv-12279.dc1.corp,10.10.36.224,debian,11,13,2,Corp,prod,high,dc1,true,10.10.36.0/24,SN712278
SYS12279,srv-12280,srv-12280,srv-12280.dc1.corp,10.10.23.212,ubuntu,22.04,6,2,Corp,prod,medium,dc1,true,10.10.23.0/24,SN712279
SYS12280,app-12281,app-12281,app-12281.dc1.corp,10.10.39.45,rhel,8.6,5,2,Corp,prod,medium,dc1,true,10.10.39.0/24,SN712280
SYS12281,hdop-12282,hdop-12282,hdop-12282.dc2.corp,10.20.53.199,centos,7.9,64,16,Corp,prod,high,dc2,false,10.20.53.0/24,SN712281
SYS12282,app-12283,app-12283,app-12283.dc1.corp,10.10.18.78,rhel,8.6,10,4,Corp,prod,high,dc1,true,10.10.18.0/24,SN712282
SYS12283,hdop-12284,hdop-12284,hdop-12284.dc1.corp,10.10.12.185,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.12.0/24,SN712283
SYS12284,app-12285,app-12285,app-12285.dc3.corp,10.30.46.57,ubuntu,22.04,12,3,Corp,staging,medium,dc3,true,10.30.46.0/24,SN712284
SYS12285,app-12286,app-12286,app-12286.dc2.corp,10.20.23.13,ubuntu,22.04,5,8,Corp,staging,medium,dc2,true,10.20.23.0/24,SN712285
SYS12286,db-12287,db-12287,db-12287.dc1.corp,10.10.32.33,oracle linux,8.6,61,8,Corp,prod,medium,dc1,true,10.10.32.0/24,SN712286
SYS12287,srv-12288,srv-12288,srv-12288.dc1.corp,10.10.8.22,ubuntu,22.04,11,3,Corp,prod,low,dc1,true,10.10.8.0/24,SN712287
SYS12288,db-12289,db-12289,db-12289.dc1.corp,10.10.16.217,oracle linux,8.6,45,10,Corp,dev,low,dc1,true,10.10.16.0/24,SN712288
SYS12289,app-12290,app-12290,app-12290.dc1.corp,10.10.44.94,rhel,8.6,15,5,Corp,dev,medium,dc1,true,10.10.44.0/24,SN712289
SYS12290,srv-12291,srv-12291,srv-12291.dc1.corp,10.10.7.116,ubuntu,22.04,4,5,Corp,staging,high,dc1,true,10.10.7.0/24,SN712290
SYS12291,web-12292,web-12292,web-12292.dc2.corp,10.20.25.14,centos,8.4,5,2,Corp,dev,medium,dc2,true,10.20.25.0/24,SN712291
SYS12292,srv-12293,srv-12293,srv-12293.dc2.corp,10.20.33.204,centos,7.9,8,3,Corp,prod,medium,dc2,true,10.20.33.0/24,SN712292
SYS12293,app-12294,app-12294,app-12294.dc1.corp,10.10.44.91,rhel,8.6,9,7,Corp,prod,high,dc1,true,10.10.44.0/24,SN712293
SYS12294,srv-12295,srv-12295,srv-12295.dc1.corp,10.10.6.241,debian,11,7,7,Corp,prod,low,dc1,true,10.10.6.0/24,SN712294
SYS12295,web-12296,web-12296,web-12296.dc1.corp,10.10.12.156,ubuntu,22.04,7,3,Corp,staging,medium,dc1,true,10.10.12.0/24,SN712295
SYS12296,app-12297,app-12297,app-12297.dc1.corp,10.10.57.11,ubuntu,22.04,14,4,Corp,prod,low,dc1,true,10.10.57.0/24,SN712296
SYS12297,app-12298,app-12298,app-12298.dc1.corp,10.10.44.45,centos,7.9,12,3,Corp,dev,medium,dc1,true,10.10.44.0/24,SN712297
SYS12298,hdop-12299,hdop-12299,hdop-12299.dc2.corp,10.20.49.161,centos,7.9,64,16,Corp,dev,medium,dc2,false,10.20.49.0/24,SN712298
SYS12299,db-12300,db-12300,db-12300.dc3.corp,10.30.47.46,centos,7.9,56,9,Corp,dev,medium,dc3,true,10.30.47.0/24,SN712299
SYS12300,srv-12301,srv-12301,srv-12301.dc1.corp,10.10.32.118,windows,2019,15,8,Corp,prod,medium,dc1,true,10.10.32.0/24,SN712300
SYS12301,srv-12302,srv-12302,srv-12302.dc1.corp,10.10.22.31,centos,7.9,14,7,Corp,prod,high,dc1,true,10.10.22.0/24,SN712301
SYS12302,srv-12303,srv-12303,srv-12303.dc3.corp,10.30.24.105,ubuntu,22.04,13,8,Corp,prod,medium,dc3,true,10.30.24.0/24,SN712302
SYS12303,mon-12304,mon-12304,mon-12304.dc1.corp,10.10.52.111,ubuntu,22.04,7,2,Corp,prod,high,dc1,true,10.10.52.0/24,SN712303
SYS12304,hdop-12305,hdop-12305,hdop-12305.dc1.corp,10.10.48.109,centos,7.9,64,16,Corp,dev,medium,dc1,false,10.10.48.0/24,SN712304
SYS12305,app-12306,app-12306,app-12306.dc1.corp,10.10.10.37,ubuntu,22.04,6,6,Corp,prod,medium,dc1,true,10.10.10.0/24,SN712305
SYS12306,db-12307,db-12307,db-12307.dc1.corp,10.10.19.202,centos,7.9,58,15,Corp,prod,high,dc1,true,10.10.19.0/24,SN712306
SYS12307,app-12308,app-12308,app-12308.dc1.corp,10.10.48.230,ubuntu,22.04,16,2,Corp,staging,medium,dc1,true,10.10.48.0/24,SN712307
SYS12308,srv-12309,srv-12309,srv-12309.dc1.corp,10.10.49.166,debian,11,6,4,Corp,dev,high,dc1,true,10.10.49.0/24,SN712308
SYS12309,web-12310,web-12310,web-12310.dc1.corp,10.10.8.141,centos,8.4,8,3,Corp,prod,medium,dc1,true,10.10.8.0/24,SN712309
SYS12310,web-12311,web-12311,web-12311.dc1.corp,10.10.41.83,centos,8.4,4,2,Corp,prod,high,dc1,true,10.10.41.0/24,SN712310
SYS12311,mon-12312,mon-12312,mon-12312.dc2.corp,10.20.59.160,ubuntu,22.04,5,3,Corp,staging,medium,dc2,true,10.20.59.0/24,SN712311
SYS12312,app-12313,app-12313,app-12313.dc1.corp,10.10.17.42,centos,7.9,4,4,Corp,prod,high,dc1,true,10.10.17.0/24,SN712312
SYS12313,app-12314,app-12314,app-12314.dc1.corp,10.10.3.152,rhel,8.6,14,2,Corp,prod,medium,dc1,true,10.10.3.0/24,SN712313
SYS12314,app-12315,app-12315,app-12315.dc2.corp,10.20.40.225,rhel,8.6,7,4,Corp,prod,medium,dc2,true,10.20.40.0/24,SN712314
SYS12315,hdop-12316,hdop-12316,hdop-12316.dc1.corp,10.10.8.3,centos,7.9,64,16,Corp,dev,medium,dc1,false,10.10.8.0/24,SN712315
SYS12316,srv-12317,srv-12317,srv-12317.dc1.corp,10.10.57.109,debian,11,6,6,Corp,staging,low,dc1,true,10.10.57.0/24,SN712316
SYS12317,srv-12318,srv-12318,srv-12318.dc1.corp,10.10.24.223,debian,11,7,4,Corp,dev,high,dc1,true,10.10.24.0/24,SN712317
SYS12318,mon-12319,mon-12319,mon-12319.dc1.corp,10.10.57.141,ubuntu,22.04,5,4,Corp,staging,medium,dc1,true,10.10.57.0/24,SN712318
SYS12319,srv-12320,srv-12320,srv-12320.dc1.corp,10.10.53.220,debian,11,10,5,Corp,prod,low,dc1,true,10.10.53.0/24,SN712319
SYS12320,k8s-w-12321,k8s-w-12321,k8s-w-12321.dc1.corp,10.10.44.201,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.44.0/24,SN712320
SYS12321,srv-12322,srv-12322,srv-12322.dc1.corp,10.10.50.65,ubuntu,22.04,8,7,Corp,prod,medium,dc1,true,10.10.50.0/24,SN712321
SYS12322,app-12323,app-12323,app-12323.dc1.corp,10.10.9.112,centos,7.9,15,3,Corp,prod,medium,dc1,true,10.10.9.0/24,SN712322
SYS12323,cache-12324,cache-12324,cache-12324.dc3.corp,10.30.40.28,centos,7.9,18,4,Corp,prod,low,dc3,true,10.30.40.0/24,SN712323
SYS12324,app-12325,app-12325,app-12325.dc2.corp,10.20.26.8,centos,7.9,15,6,Corp,prod,low,dc2,true,10.20.26.0/24,SN712324
SYS12325,srv-12326,srv-12326,srv-12326.dc1.corp,10.10.47.49,centos,7.9,5,6,Corp,prod,low,dc1,true,10.10.47.0/24,SN712325
SYS12326,app-12327,app-12327,app-12327.dc1.corp,10.10.12.75,rhel,8.6,6,8,Corp,staging,medium,dc1,true,10.10.12.0/24,SN712326
SYS12327,app-12328,app-12328,app-12328.dc3.corp,10.30.16.123,rhel,8.6,10,4,Corp,dev,medium,dc3,true,10.30.16.0/24,SN712327
SYS12328,web-12329,web-12329,web-12329.dc2.corp,10.20.16.107,ubuntu,22.04,4,4,Corp,prod,low,dc2,true,10.20.16.0/24,SN712328
SYS12329,k8s-w-12330,k8s-w-12330,k8s-w-12330.dc2.corp,10.20.31.191,ubuntu,22.04,64,16,Corp,prod,medium,dc2,false,10.20.31.0/24,SN712329
SYS12330,srv-12331,srv-12331,srv-12331.dc2.corp,10.20.41.39,windows,2019,15,7,Corp,dev,low,dc2,true,10.20.41.0/24,SN712330
SYS12331,db-12332,db-12332,db-12332.dc2.corp,10.20.51.207,centos,7.9,44,14,Corp,dev,medium,dc2,true,10.20.51.0/24,SN712331
SYS12332,srv-12333,srv-12333,srv-12333.dc1.corp,10.10.9.217,centos,7.9,16,3,Corp,prod,medium,dc1,true,10.10.9.0/24,SN712332
SYS12333,app-12334,app-12334,app-12334.dc1.corp,10.10.50.9,ubuntu,22.04,7,3,Corp,prod,high,dc1,true,10.10.50.0/24,SN712333
SYS12334,app-12335,app-12335,app-12335.dc2.corp,10.20.6.57,rhel,8.6,7,3,Corp,prod,low,dc2,true,10.20.6.0/24,SN712334
SYS12335,app-12336,app-12336,app-12336.dc2.corp,10.20.4.46,rhel,8.6,9,7,Corp,staging,medium,dc2,true,10.20.4.0/24,SN712335
SYS12336,app-12337,app-12337,app-12337.dc2.corp,10.20.41.107,ubuntu,22.04,10,5,Corp,dev,low,dc2,true,10.20.41.0/24,SN712336
SYS12337,app-12338,app-12338,app-12338.dc2.corp,10.20.31.25,ubuntu,22.04,15,6,Corp,prod,high,dc2,true,10.20.31.0/24,SN712337
SYS12338,app-12339,app-12339,app-12339.dc2.corp,10.20.43.64,centos,7.9,5,7,Corp,prod,medium,dc2,true,10.20.43.0/24,SN712338
SYS12339,srv-12340,srv-12340,srv-12340.dc1.corp,10.10.54.137,ubuntu,22.04,10,2,Corp,prod,medium,dc1,true,10.10.54.0/24,SN712339
SYS12340,app-12341,app-12341,app-12341.dc3.corp,10.30.56.75,centos,7.9,12,6,Corp,prod,medium,dc3,true,10.30.56.0/24,SN712340
SYS12341,web-12342,web-12342,web-12342.dc1.corp,10.10.49.46,centos,8.4,4,3,Corp,prod,medium,dc1,true,10.10.49.0/24,SN712341
SYS12342,app-12343,app-12343,app-12343.dc3.corp,10.30.38.14,ubuntu,22.04,14,7,Corp,prod,low,dc3,true,10.30.38.0/24,SN712342
SYS12343,app-12344,app-12344,app-12344.dc1.corp,10.10.52.124,rhel,8.6,11,5,Corp,dev,low,dc1,true,10.10.52.0/24,SN712343
SYS12344,app-12345,app-12345,app-12345.dc1.corp,10.10.38.207,ubuntu,22.04,5,3,Corp,prod,medium,dc1,true,10.10.38.0/24,SN712344
SYS12345,k8s-m-12346,k8s-m-12346,k8s-m-12346.dc2.corp,10.20.55.242,ubuntu,22.04,16,8,Corp,prod,high,dc2,false,10.20.55.0/24,SN712345
SYS12346,app-12347,app-12347,app-12347.dc2.corp,10.20.13.7,centos,7.9,5,3,Corp,staging,low,dc2,true,10.20.13.0/24,SN712346
SYS12347,app-12348,app-12348,app-12348.dc1.corp,10.10.52.67,ubuntu,22.04,14,5,Corp,prod,medium,dc1,true,10.10.52.0/24,SN712347
SYS12348,hdop-12349,hdop-12349,hdop-12349.dc1.corp,10.10.54.61,centos,7.9,64,16,Corp,staging,high,dc1,false,10.10.54.0/24,SN712348
SYS12349,cache-12350,cache-12350,cache-12350.dc1.corp,10.10.32.54,centos,7.9,18,4,Corp,prod,high,dc1,true,10.10.32.0/24,SN712349
SYS12350,db-12351,db-12351,db-12351.dc1.corp,10.10.51.51,centos,7.9,35,8,Corp,prod,low,dc1,true,10.10.51.0/24,SN712350
SYS12351,web-12352,web-12352,web-12352.dc3.corp,10.30.40.242,ubuntu,22.04,5,2,Corp,prod,low,dc3,true,10.30.40.0/24,SN712351
SYS12352,cache-12353,cache-12353,cache-12353.dc2.corp,10.20.40.29,centos,7.9,19,4,Corp,prod,medium,dc2,true,10.20.40.0/24,SN712352
SYS12353,app-12354,app-12354,app-12354.dc1.corp,10.10.47.61,centos,7.9,13,2,Corp,prod,high,dc1,true,10.10.47.0/24,SN712353
SYS12354,app-12355,app-12355,app-12355.dc1.corp,10.10.55.187,ubuntu,22.04,10,5,Corp,prod,low,dc1,true,10.10.55.0/24,SN712354
SYS12355,hdop-12356,hdop-12356,hdop-12356.dc2.corp,10.20.2.122,centos,7.9,64,16,Corp,prod,medium,dc2,false,10.20.2.0/24,SN712355
SYS12356,k8s-w-12357,k8s-w-12357,k8s-w-12357.dc3.corp,10.30.49.241,ubuntu,22.04,64,16,Corp,staging,medium,dc3,false,10.30.49.0/24,SN712356
SYS12357,web-12358,web-12358,web-12358.dc1.corp,10.10.32.116,centos,8.4,7,2,Corp,dev,high,dc1,true,10.10.32.0/24,SN712357
SYS12358,cache-12359,cache-12359,cache-12359.dc1.corp,10.10.51.56,centos,7.9,21,4,Corp,prod,high,dc1,true,10.10.51.0/24,SN712358
SYS12359,hdop-12360,hdop-12360,hdop-12360.dc1.corp,10.10.26.137,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.26.0/24,SN712359
SYS12360,srv-12361,srv-12361,srv-12361.dc1.corp,10.10.13.168,ubuntu,22.04,11,5,Corp,dev,medium,dc1,true,10.10.13.0/24,SN712360
SYS12361,app-12362,app-12362,app-12362.dc1.corp,10.10.31.83,ubuntu,22.04,9,7,Corp,prod,high,dc1,true,10.10.31.0/24,SN712361
SYS12362,srv-12363,srv-12363,srv-12363.dc1.corp,10.10.11.115,ubuntu,22.04,13,8,Corp,prod,low,dc1,true,10.10.11.0/24,SN712362
SYS12363,k8s-w-12364,k8s-w-12364,k8s-w-12364.dc2.corp,10.20.48.184,ubuntu,22.04,64,16,Corp,prod,medium,dc2,false,10.20.48.0/24,SN712363
SYS12364,app-12365,app-12365,app-12365.dc1.corp,10.10.21.218,rhel,8.6,6,8,Corp,staging,medium,dc1,true,10.10.21.0/24,SN712364
SYS12365,web-12366,web-12366,web-12366.dc1.corp,10.10.45.187,ubuntu,22.04,4,3,Corp,prod,high,dc1,true,10.10.45.0/24,SN712365
SYS12366,k8s-w-12367,k8s-w-12367,k8s-w-12367.dc1.corp,10.10.6.113,ubuntu,22.04,64,16,Corp,dev,high,dc1,false,10.10.6.0/24,SN712366
SYS12367,srv-12368,srv-12368,srv-12368.dc2.corp,10.20.48.162,ubuntu,22.04,14,7,Corp,staging,medium,dc2,true,10.20.48.0/24,SN712367
SYS12368,app-12369,app-12369,app-12369.dc3.corp,10.30.40.129,centos,7.9,5,7,Corp,prod,medium,dc3,true,10.30.40.0/24,SN712368
SYS12369,app-12370,app-12370,app-12370.dc2.corp,10.20.57.82,centos,7.9,12,8,Corp,staging,medium,dc2,true,10.20.57.0/24,SN712369
SYS12370,srv-12371,srv-12371,srv-12371.dc1.corp,10.10.53.5,centos,7.9,10,7,Corp,prod,medium,dc1,true,10.10.53.0/24,SN712370
SYS12371,app-12372,app-12372,app-12372.dc1.corp,10.10.41.131,centos,7.9,9,4,Corp,prod,medium,dc1,true,10.10.41.0/24,SN712371
SYS12372,srv-12373,srv-12373,srv-12373.dc1.corp,10.10.5.114,windows,2019,11,2,Corp,prod,low,dc1,true,10.10.5.0/24,SN712372
SYS12373,srv-12374,srv-12374,srv-12374.dc2.corp,10.20.20.75,debian,11,8,7,Corp,prod,medium,dc2,true,10.20.20.0/24,SN712373
SYS12374,srv-12375,srv-12375,srv-12375.dc1.corp,10.10.34.247,windows,2019,6,5,Corp,prod,high,dc1,true,10.10.34.0/24,SN712374
SYS12375,srv-12376,srv-12376,srv-12376.dc1.corp,10.10.37.131,ubuntu,22.04,4,6,Corp,staging,medium,dc1,true,10.10.37.0/24,SN712375
SYS12376,app-12377,app-12377,app-12377.dc1.corp,10.10.19.36,rhel,8.6,7,5,Corp,prod,high,dc1,true,10.10.19.0/24,SN712376
SYS12377,k8s-w-12378,k8s-w-12378,k8s-w-12378.dc2.corp,10.20.59.232,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.59.0/24,SN712377
SYS12378,k8s-w-12379,k8s-w-12379,k8s-w-12379.dc1.corp,10.10.17.11,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.17.0/24,SN712378
SYS12379,k8s-m-12380,k8s-m-12380,k8s-m-12380.dc3.corp,10.30.19.205,ubuntu,22.04,16,8,Corp,prod,low,dc3,false,10.30.19.0/24,SN712379
SYS12380,app-12381,app-12381,app-12381.dc2.corp,10.20.43.49,rhel,8.6,13,3,Corp,prod,low,dc2,true,10.20.43.0/24,SN712380
SYS12381,db-12382,db-12382,db-12382.dc1.corp,10.10.20.111,centos,7.9,61,10,Corp,staging,high,dc1,true,10.10.20.0/24,SN712381
SYS12382,k8s-m-12383,k8s-m-12383,k8s-m-12383.dc2.corp,10.20.34.33,ubuntu,22.04,16,8,Corp,prod,high,dc2,false,10.20.34.0/24,SN712382
SYS12383,app-12384,app-12384,app-12384.dc1.corp,10.10.6.13,centos,7.9,15,5,Corp,prod,high,dc1,true,10.10.6.0/24,SN712383
SYS12384,app-12385,app-12385,app-12385.dc1.corp,10.10.1.197,rhel,8.6,13,8,Corp,staging,high,dc1,true,10.10.1.0/24,SN712384
SYS12385,mon-12386,mon-12386,mon-12386.dc1.corp,10.10.12.188,ubuntu,22.04,6,3,Corp,dev,medium,dc1,true,10.10.12.0/24,SN712385
SYS12386,app-12387,app-12387,app-12387.dc1.corp,10.10.7.202,rhel,8.6,11,3,Corp,staging,medium,dc1,true,10.10.7.0/24,SN712386
SYS12387,web-12388,web-12388,web-12388.dc2.corp,10.20.50.112,ubuntu,22.04,7,4,Corp,prod,high,dc2,true,10.20.50.0/24,SN712387
SYS12388,app-12389,app-12389,app-12389.dc1.corp,10.10.1.45,ubuntu,22.04,10,3,Corp,prod,low,dc1,true,10.10.1.0/24,SN712388
SYS12389,srv-12390,srv-12390,srv-12390.dc2.corp,10.20.57.68,debian,11,14,8,Corp,staging,low,dc2,true,10.20.57.0/24,SN712389
SYS12390,web-12391,web-12391,web-12391.dc1.corp,10.10.20.30,ubuntu,22.04,6,2,Corp,prod,medium,dc1,true,10.10.20.0/24,SN712390
SYS12391,srv-12392,srv-12392,srv-12392.dc3.corp,10.30.6.231,debian,11,11,2,Corp,prod,high,dc3,true,10.30.6.0/24,SN712391
SYS12392,srv-12393,srv-12393,srv-12393.dc2.corp,10.20.16.140,ubuntu,22.04,12,7,Corp,staging,medium,dc2,true,10.20.16.0/24,SN712392
SYS12393,app-12394,app-12394,app-12394.dc1.corp,10.10.50.15,ubuntu,22.04,9,5,Corp,prod,medium,dc1,true,10.10.50.0/24,SN712393
SYS12394,app-12395,app-12395,app-12395.dc1.corp,10.10.43.201,ubuntu,22.04,5,6,Corp,dev,high,dc1,true,10.10.43.0/24,SN712394
SYS12395,db-12396,db-12396,db-12396.dc1.corp,10.10.11.176,centos,7.9,35,12,Corp,prod,low,dc1,true,10.10.11.0/24,SN712395
SYS12396,app-12397,app-12397,app-12397.dc3.corp,10.30.20.181,rhel,8.6,8,4,Corp,prod,high,dc3,true,10.30.20.0/24,SN712396
