VM,Network,IP Address,Connected,MAC Address
srv-14491,dvPG-vlan72,10.20.19.96,TRUE,00:50:56:f6:f6:f6
app-14492,dvPG-vlan81,10.20.3.242,TRUE,00:50:56:b4:b4:b4
web-14494,dvPG-vlan15,10.20.37.77,TRUE,00:50:56:9b:9b:9b
srv-14495,dvPG-vlan11,10.10.44.235,TRUE,00:50:56:b2:b2:b2
srv-14497,dvPG-vlan14,10.20.37.116,TRUE,00:50:56:45:45:45
app-14498,dvPG-vlan51,10.10.10.144,TRUE,00:50:56:e6:e6:e6
srv-14499,dvPG-vlan61,10.10.37.135,TRUE,00:50:56:bc:bc:bc
srv-14500,dvPG-vlan52,10.10.57.105,TRUE,00:50:56:c6:c6:c6
app-14501,dvPG-vlan65,10.10.7.21,TRUE,00:50:56:bb:bb:bb
app-14502,dvPG-vlan80,10.20.53.210,TRUE,00:50:56:19:19:19
app-14503,dvPG-vlan38,10.10.26.221,TRUE,00:50:56:22:22:22
app-14504,dvPG-vlan15,10.20.26.242,TRUE,00:50:56:0b:0b:0b
app-14505,dvPG-vlan42,10.20.27.33,TRUE,00:50:56:e7:e7:e7
app-14506,dvPG-vlan77,10.10.46.47,TRUE,00:50:56:5f:5f:5f
app-14507,dvPG-vlan62,10.10.28.160,TRUE,00:50:56:01:01:01
app-14508,dvPG-vlan21,10.10.25.228,TRUE,00:50:56:86:86:86
db-14509,dvPG-vlan75,10.10.22.185,TRUE,00:50:56:8a:8a:8a
app-14510,dvPG-vlan60,10.10.27.196,TRUE,00:50:56:a6:a6:a6
cache-14511,dvPG-vlan78,10.10.5.202,TRUE,00:50:56:63:63:63
db-14513,dvPG-vlan66,10.10.35.172,TRUE,00:50:56:40:40:40
srv-14514,dvPG-vlan40,10.10.33.198,TRUE,00:50:56:c1:c1:c1
srv-14515,dvPG-vlan33,10.10.45.220,TRUE,00:50:56:2e:2e:2e
app-14516,dvPG-vlan36,10.10.35.176,TRUE,00:50:56:85:85:85
db-14517,dvPG-vlan65,10.20.15.86,TRUE,00:50:56:40:40:40
app-14518,dvPG-vlan29,10.10.42.71,TRUE,00:50:56:72:72:72
app-14519,dvPG-vlan31,10.20.41.69,TRUE,00:50:56:2a:2a:2a
app-14520,dvPG-vlan83,10.20.2.34,TRUE,00:50:56:be:be:be
srv-14521,dvPG-vlan44,10.20.30.60,TRUE,00:50:56:fa:fa:fa
web-14522,dvPG-vlan77,10.10.51.159,TRUE,00:50:56:f2:f2:f2
app-14523,dvPG-vlan66,10.30.43.177,TRUE,00:50:56:db:db:db
app-14524,dvPG-vlan50,10.10.1.53,TRUE,00:50:56:45:45:45
app-14525,dvPG-vlan65,10.10.60.117,TRUE,00:50:56:d3:d3:d3
srv-14526,dvPG-vlan88,10.10.27.137,TRUE,00:50:56:1f:1f:1f
app-14527,dvPG-vlan24,10.10.21.199,TRUE,00:50:56:8f:8f:8f
web-14528,dvPG-vlan57,10.20.6.50,TRUE,00:50:56:ad:ad:ad
srv-14529,dvPG-vlan43,10.10.58.5,TRUE,00:50:56:8d:8d:8d
app-14530,dvPG-vlan53,10.20.16.237,TRUE,00:50:56:d0:d0:d0
web-14531,dvPG-vlan29,10.10.5.214,TRUE,00:50:56:47:47:47
web-14532,dvPG-vlan90,10.10.30.191,TRUE,00:50:56:9e:9e:9e
app-14533,dvPG-vlan16,10.10.54.142,TRUE,00:50:56:3d:3d:3d
app-14534,dvPG-vlan65,10.10.2.64,TRUE,00:50:56:2b:2b:2b
app-14535,dvPG-vlan37,10.10.34.6,TRUE,00:50:56:55:55:55
app-14537,dvPG-vlan37,10.10.12.195,TRUE,00:50:56:3f:3f:3f
mon-14538,dvPG-vlan69,10.20.5.59,TRUE,00:50:56:8d:8d:8d
app-14539,dvPG-vlan45,10.10.47.168,TRUE,00:50:56:79:79:79
srv-14540,dvPG-vlan32,10.10.35.69,TRUE,00:50:56:4f:4f:4f
mon-14542,dvPG-vlan40,10.10.36.229,TRUE,00:50:56:63:63:63
srv-14543,dvPG-vlan73,10.20.4.94,TRUE,00:50:56:c9:c9:c9
mon-14544,dvPG-vlan64,10.30.38.228,TRUE,00:50:56:be:be:be
app-14545,dvPG-vlan44,10.20.9.43,TRUE,00:50:56:f1:f1:f1
cache-14547,dvPG-vlan32,10.20.41.193,TRUE,00:50:56:12:12:12
db-14550,dvPG-vlan77,10.10.53.135,TRUE,00:50:56:4f:4f:4f
app-14551,dvPG-vlan69,10.10.16.180,TRUE,00:50:56:b4:b4:b4
db-14552,dvPG-vlan11,10.30.8.25,TRUE,00:50:56:a9:a9:a9
app-14553,dvPG-vlan81,10.10.34.52,TRUE,00:50:56:38:38:38
db-14554,dvPG-vlan65,10.10.21.64,TRUE,00:50:56:1b:1b:1b
web-14556,dvPG-vlan35,10.10.56.70,TRUE,00:50:56:fa:fa:fa
app-14557,dvPG-vlan76,10.30.59.158,TRUE,00:50:56:cd:cd:cd
app-14558,dvPG-vlan72,10.10.26.54,TRUE,00:50:56:8c:8c:8c
srv-14559,dvPG-vlan15,10.10.34.65,TRUE,00:50:56:13:13:13
cache-14560,dvPG-vlan10,10.10.41.105,TRUE,00:50:56:3c:3c:3c
srv-14561,dvPG-vlan85,10.10.48.20,TRUE,00:50:56:15:15:15
db-14562,dvPG-vlan43,10.10.16.149,TRUE,00:50:56:b2:b2:b2
srv-14564,dvPG-vlan15,10.10.4.27,TRUE,00:50:56:3d:3d:3d
app-14565,dvPG-vlan18,10.10.13.121,TRUE,00:50:56:fc:fc:fc
srv-14567,dvPG-vlan76,10.10.16.67,TRUE,00:50:56:64:64:64
app-14568,dvPG-vlan77,10.20.44.163,TRUE,00:50:56:b8:b8:b8
app-14569,dvPG-vlan70,10.20.37.249,TRUE,00:50:56:fb:fb:fb
app-14570,dvPG-vlan79,10.10.17.38,TRUE,00:50:56:c8:c8:c8
srv-14571,dvPG-vlan58,10.20.41.140,TRUE,00:50:56:d4:d4:d4
db-14572,dvPG-vlan71,10.30.9.149,TRUE,00:50:56:68:68:68
web-14575,dvPG-vlan74,10.10.58.159,TRUE,00:50:56:0d:0d:0d
db-14576,dvPG-vlan90,10.10.14.180,TRUE,00:50:56:29:29:29
app-14577,dvPG-vlan10,10.10.48.233,TRUE,00:50:56:8b:8b:8b
srv-14578,dvPG-vlan69,10.10.20.130,TRUE,00:50:56:d1:d1:d1
srv-14580,dvPG-vlan71,10.20.19.58,TRUE,00:50:56:91:91:91
srv-14582,dvPG-vlan56,10.10.58.104,TRUE,00:50:56:de:de:de
db-14583,dvPG-vlan72,10.10.51.171,TRUE,00:50:56:7a:7a:7a
web-14584,dvPG-vlan69,10.10.1.48,TRUE,00:50:56:60:60:60
app-14585,dvPG-vlan32,10.10.39.23,TRUE,00:50:56:b6:b6:b6
web-14586,dvPG-vlan21,10.10.19.103,TRUE,00:50:56:25:25:25
srv-14587,dvPG-vlan15,10.20.13.162,TRUE,00:50:56:7a:7a:7a
srv-14588,dvPG-vlan72,10.10.59.6,TRUE,00:50:56:06:06:06
app-14589,dvPG-vlan31,10.10.42.237,TRUE,00:50:56:3d:3d:3d
db-14590,dvPG-vlan42,10.30.49.21,TRUE,00:50:56:c9:c9:c9
db-14591,dvPG-vlan40,10.10.24.192,TRUE,00:50:56:6a:6a:6a
srv-14593,dvPG-vlan68,10.20.6.20,TRUE,00:50:56:93:93:93
db-14594,dvPG-vlan60,10.10.42.186,TRUE,00:50:56:63:63:63
web-14595,dvPG-vlan30,10.10.25.144,TRUE,00:50:56:99:99:99
app-14596,dvPG-vlan50,10.20.36.174,TRUE,00:50:56:9b:9b:9b
app-14597,dvPG-vlan50,10.10.51.175,TRUE,00:50:56:0b:0b:0b
app-14598,dvPG-vlan57,10.20.22.96,TRUE,00:50:56:a4:a4:a4
web-14600,dvPG-vlan24,10.10.26.40,TRUE,00:50:56:7b:7b:7b
srv-14601,dvPG-vlan66,10.20.42.97,TRUE,00:50:56:6b:6b:6b
srv-14602,dvPG-vlan90,10.10.19.4,TRUE,00:50:56:21:21:21
app-14603,dvPG-vlan85,10.20.44.199,TRUE,00:50:56:4c:4c:4c
app-14605,dvPG-vlan60,10.20.6.236,TRUE,00:50:56:59:59:59
app-14607,dvPG-vlan40,10.10.5.238,TRUE,00:50:56:42:42:42
mon-14608,dvPG-vlan36,10.10.24.99,TRUE,00:50:56:ad:ad:ad
app-14611,dvPG-vlan57,10.10.45.88,TRUE,00:50:56:5c:5c:5c
srv-14612,dvPG-vlan63,10.20.31.27,TRUE,00:50:56:09:09:09
app-14614,dvPG-vlan33,10.10.30.104,TRUE,00:50:56:55:55:55
srv-14616,dvPG-vlan53,10.10.33.182,TRUE,00:50:56:d2:d2:d2
cache-14617,dvPG-vlan86,10.10.4.121,TRUE,00:50:56:95:95:95
app-14618,dvPG-vlan26,10.20.57.30,TRUE,00:50:56:e6:e6:e6
srv-14621,dvPG-vlan26,10.10.34.86,TRUE,00:50:56:6f:6f:6f
db-14622,dvPG-vlan87,10.10.48.18,TRUE,00:50:56:25:25:25
cache-14623,dvPG-vlan85,10.20.48.193,TRUE,00:50:56:b5:b5:b5
db-14624,dvPG-vlan14,10.10.6.58,TRUE,00:50:56:b2:b2:b2
app-14625,dvPG-vlan18,10.10.51.110,TRUE,00:50:56:4b:4b:4b
app-14626,dvPG-vlan71,10.10.20.195,TRUE,00:50:56:98:98:98
app-14627,dvPG-vlan67,10.10.25.218,TRUE,00:50:56:91:91:91
app-14628,dvPG-vlan13,10.10.51.94,TRUE,00:50:56:39:39:39
app-14629,dvPG-vlan85,10.20.29.49,TRUE,00:50:56:92:92:92
app-14630,dvPG-vlan81,10.10.18.32,TRUE,00:50:56:2a:2a:2a
app-14631,dvPG-vlan28,10.10.55.31,TRUE,00:50:56:9a:9a:9a
db-14632,dvPG-vlan23,10.10.3.50,TRUE,00:50:56:3c:3c:3c
app-14633,dvPG-vlan69,10.20.19.185,TRUE,00:50:56:ea:ea:ea
srv-14634,dvPG-vlan12,10.20.29.144,TRUE,00:50:56:1d:1d:1d
web-14635,dvPG-vlan49,10.30.9.162,TRUE,00:50:56:0f:0f:0f
srv-14636,dvPG-vlan39,10.30.43.73,TRUE,00:50:56:b8:b8:b8
app-14637,dvPG-vlan26,10.20.31.64,TRUE,00:50:56:69:69:69
web-14638,dvPG-vlan80,10.20.50.186,TRUE,00:50:56:ba:ba:ba
web-14639,dvPG-vlan64,10.10.55.6,TRUE,00:50:56:ed:ed:ed
srv-14640,dvPG-vlan48,10.10.35.147,TRUE,00:50:56:f7:f7:f7
app-14641,dvPG-vlan41,10.10.18.156,TRUE,00:50:56:42:42:42
db-14642,dvPG-vlan58,10.20.57.22,TRUE,00:50:56:6b:6b:6b
srv-14643,dvPG-vlan69,10.20.31.218,TRUE,00:50:56:5c:5c:5c
app-14644,dvPG-vlan35,10.30.14.245,TRUE,00:50:56:27:27:27
db-14646,dvPG-vlan10,10.20.24.68,TRUE,00:50:56:25:25:25
app-14647,dvPG-vlan60,10.20.22.243,TRUE,00:50:56:8f:8f:8f
srv-14648,dvPG-vlan80,10.10.59.207,TRUE,00:50:56:e1:e1:e1
web-14650,dvPG-vlan47,10.10.12.246,TRUE,00:50:56:91:91:91
app-14651,dvPG-vlan89,10.20.11.206,TRUE,00:50:56:61:61:61
app-14652,dvPG-vlan69,10.10.52.221,TRUE,00:50:56:fb:fb:fb
app-14653,dvPG-vlan72,10.10.16.174,TRUE,00:50:56:b9:b9:b9
app-14654,dvPG-vlan42,10.10.55.149,TRUE,00:50:56:69:69:69
db-14655,dvPG-vlan70,10.20.16.232,TRUE,00:50:56:77:77:77
app-14657,dvPG-vlan90,10.20.56.250,TRUE,00:50:56:a7:a7:a7
srv-14658,dvPG-vlan68,10.10.35.181,TRUE,00:50:56:0d:0d:0d
app-14659,dvPG-vlan24,10.10.27.173,TRUE,00:50:56:81:81:81
app-14660,dvPG-vlan42,10.20.2.207,TRUE,00:50:56:83:83:83
srv-14661,dvPG-vlan32,10.10.42.61,TRUE,00:50:56:f5:f5:f5
web-14662,dvPG-vlan26,10.10.54.214,TRUE,00:50:56:65:65:65
app-14663,dvPG-vlan12,10.10.45.170,TRUE,00:50:56:ed:ed:ed
srv-14665,dvPG-vlan32,10.20.25.223,TRUE,00:50:56:eb:eb:eb
db-14666,dvPG-vlan34,10.20.11.53,TRUE,00:50:56:f7:f7:f7
db-14667,dvPG-vlan25,10.20.25.147,TRUE,00:50:56:18:18:18
srv-14668,dvPG-vlan67,10.30.16.248,TRUE,00:50:56:bd:bd:bd
web-14671,dvPG-vlan81,10.30.37.88,TRUE,00:50:56:36:36:36
web-14673,dvPG-vlan39,10.10.3.131,TRUE,00:50:56:d3:d3:d3
srv-14674,dvPG-vlan43,10.10.58.183,TRUE,00:50:56:81:81:81
app-14675,dvPG-vlan49,10.20.12.135,TRUE,00:50:56:7f:7f:7f
cache-14676,dvPG-vlan69,10.20.53.245,TRUE,00:50:56:d8:d8:d8
srv-14677,dvPG-vlan40,10.10.34.51,TRUE,00:50:56:9d:9d:9d
app-14678,dvPG-vlan74,10.10.50.40,TRUE,00:50:56:da:da:da
app-14679,dvPG-vlan23,10.10.60.127,TRUE,00:50:56:8f:8f:8f
db-14680,dvPG-vlan19,10.20.11.27,TRUE,00:50:56:77:77:77
mon-14681,dvPG-vlan89,10.10.11.242,TRUE,00:50:56:2b:2b:2b
srv-14682,dvPG-vlan24,10.10.41.37,TRUE,00:50:56:84:84:84
srv-14683,dvPG-vlan71,10.20.6.204,TRUE,00:50:56:b2:b2:b2
app-14684,dvPG-vlan87,10.10.36.23,TRUE,00:50:56:29:29:29
srv-14685,dvPG-vlan12,10.10.40.131,TRUE,00:50:56:d4:d4:d4
srv-14686,dvPG-vlan16,10.10.46.239,TRUE,00:50:56:51:51:51
web-14687,dvPG-vlan46,10.10.22.154,TRUE,00:50:56:01:01:01
db-14688,dvPG-vlan41,10.10.16.95,TRUE,00:50:56:5b:5b:5b
app-14689,dvPG-vlan32,10.10.39.109,TRUE,00:50:56:58:58:58
app-14690,dvPG-vlan46,10.20.42.5,TRUE,00:50:56:05:05:05
app-14691,dvPG-vlan63,10.10.13.207,TRUE,00:50:56:80:80:80
srv-14692,dvPG-vlan27,10.10.28.163,TRUE,00:50:56:19:19:19
app-14693,dvPG-vlan82,10.20.51.229,TRUE,00:50:56:0e:0e:0e
srv-14694,dvPG-vlan75,10.20.5.56,TRUE,00:50:56:03:03:03
app-14695,dvPG-vlan41,10.20.29.245,TRUE,00:50:56:a5:a5:a5
app-14696,dvPG-vlan62,10.10.33.158,TRUE,00:50:56:55:55:55
db-14697,dvPG-vlan23,10.10.38.89,TRUE,00:50:56:8b:8b:8b
db-14699,dvPG-vlan60,10.20.30.18,TRUE,00:50:56:77:77:77
app-14700,dvPG-vlan36,10.30.12.117,TRUE,00:50:56:6d:6d:6d
app-14701,dvPG-vlan30,10.20.35.183,TRUE,00:50:56:e3:e3:e3
srv-14702,dvPG-vlan56,10.20.21.86,TRUE,00:50:56:f4:f4:f4
app-14703,dvPG-vlan72,10.10.50.226,TRUE,00:50:56:60:60:60
app-14704,dvPG-vlan56,10.20.47.39,TRUE,00:50:56:8a:8a:8a
srv-14705,dvPG-vlan63,10.20.31.54,TRUE,00:50:56:41:41:41
mon-14707,dvPG-vlan48,10.10.37.206,TRUE,00:50:56:d3:d3:d3
app-14708,dvPG-vlan23,10.10.34.8,TRUE,00:50:56:bd:bd:bd
app-14709,dvPG-vlan39,10.20.40.224,TRUE,00:50:56:d8:d8:d8
db-14710,dvPG-vlan60,10.10.1.2,TRUE,00:50:56:d4:d4:d4
srv-14711,dvPG-vlan88,10.10.25.98,TRUE,00:50:56:3e:3e:3e
app-14712,dvPG-vlan48,10.20.43.63,TRUE,00:50:56:60:60:60
app-14713,dvPG-vlan16,10.10.40.246,TRUE,00:50:56:cb:cb:cb
app-14714,dvPG-vlan36,10.20.27.107,TRUE,00:50:56:6b:6b:6b
app-14715,dvPG-vlan49,10.10.58.149,TRUE,00:50:56:3c:3c:3c
srv-14716,dvPG-vlan30,10.20.20.179,TRUE,00:50:56:2b:2b:2b
app-14717,dvPG-vlan42,10.20.36.123,TRUE,00:50:56:d1:d1:d1
srv-14719,dvPG-vlan14,10.20.59.164,TRUE,00:50:56:34:34:34
srv-14720,dvPG-vlan23,10.20.34.83,TRUE,00:50:56:4c:4c:4c
srv-14721,dvPG-vlan26,10.10.51.99,TRUE,00:50:56:c6:c6:c6
srv-14722,dvPG-vlan28,10.10.7.160,TRUE,00:50:56:24:24:24
cache-14724,dvPG-vlan69,10.30.17.220,TRUE,00:50:56:e0:e0:e0
web-14725,dvPG-vlan63,10.10.8.44,TRUE,00:50:56:80:80:80
srv-14726,dvPG-vlan54,10.10.18.242,TRUE,00:50:56:bc:bc:bc
app-14727,dvPG-vlan14,10.20.32.88,TRUE,00:50:56:b7:b7:b7
db-14728,dvPG-vlan78,10.20.59.26,TRUE,00:50:56:16:16:16
app-14729,dvPG-vlan38,10.10.25.166,TRUE,00:50:56:24:24:24
app-14731,dvPG-vlan30,10.10.38.34,TRUE,00:50:56:03:03:03
web-14734,dvPG-vlan14,10.20.55.151,TRUE,00:50:56:90:90:90
srv-14736,dvPG-vlan19,10.20.35.56,TRUE,00:50:56:3c:3c:3c
app-14737,dvPG-vlan84,10.10.34.164,TRUE,00:50:56:f6:f6:f6
app-14738,dvPG-vlan69,10.10.26.99,TRUE,00:50:56:19:19:19
app-14739,dvPG-vlan54,10.20.45.85,TRUE,00:50:56:5a:5a:5a
app-14740,dvPG-vlan85,10.20.32.177,TRUE,00:50:56:ea:ea:ea
db-14741,dvPG-vlan24,10.10.46.211,TRUE,00:50:56:71:71:71
srv-14742,dvPG-vlan63,10.20.29.109,TRUE,00:50:56:3b:3b:3b
app-14743,dvPG-vlan43,10.20.5.65,TRUE,00:50:56:ba:ba:ba
srv-14744,dvPG-vlan19,10.10.25.163,TRUE,00:50:56:ea:ea:ea
app-14746,dvPG-vlan12,10.30.38.23,TRUE,00:50:56:35:35:35
srv-14747,dvPG-vlan32,10.10.34.141,TRUE,00:50:56:60:60:60
app-14749,dvPG-vlan46,10.10.21.107,TRUE,00:50:56:25:25:25
app-14750,dvPG-vlan56,10.10.9.20,TRUE,00:50:56:fa:fa:fa
app-14751,dvPG-vlan62,10.20.23.40,TRUE,00:50:56:4b:4b:4b
app-14752,dvPG-vlan28,10.10.4.134,TRUE,00:50:56:d0:d0:d0
srv-14753,dvPG-vlan40,10.10.56.47,TRUE,00:50:56:f6:f6:f6
srv-14754,dvPG-vlan14,10.30.15.79,TRUE,00:50:56:e9:e9:e9
db-14755,dvPG-vlan25,10.10.41.61,TRUE,00:50:56:6f:6f:6f
app-14756,dvPG-vlan30,10.10.30.217,TRUE,00:50:56:4c:4c:4c
app-14757,dvPG-vlan75,10.10.38.44,TRUE,00:50:56:f2:f2:f2
cache-14758,dvPG-vlan33,10.30.15.225,TRUE,00:50:56:ee:ee:ee
web-14759,dvPG-vlan56,10.10.56.196,TRUE,00:50:56:ed:ed:ed
srv-14760,dvPG-vlan35,10.10.17.97,TRUE,00:50:56:47:47:47
srv-14761,dvPG-vlan67,10.10.8.188,TRUE,00:50:56:a2:a2:a2
app-14762,dvPG-vlan31,10.20.9.48,TRUE,00:50:56:82:82:82
mon-14763,dvPG-vlan33,10.10.5.152,TRUE,00:50:56:50:50:50
srv-14764,dvPG-vlan46,10.10.11.230,TRUE,00:50:56:12:12:12
cache-14765,dvPG-vlan75,10.10.57.52,TRUE,00:50:56:71:71:71
srv-14766,dvPG-vlan49,10.10.25.89,TRUE,00:50:56:7f:7f:7f
app-14768,dvPG-vlan16,10.20.2.48,TRUE,00:50:56:9f:9f:9f
app-14769,dvPG-vlan18,10.10.5.182,TRUE,00:50:56:e4:e4:e4
web-14770,dvPG-vlan19,10.10.31.236,TRUE,00:50:56:8f:8f:8f
app-14771,dvPG-vlan78,10.10.26.112,TRUE,00:50:56:57:57:57
web-14772,dvPG-vlan60,10.10.12.218,TRUE,00:50:56:f1:f1:f1
app-14773,dvPG-vlan40,10.30.56.188,TRUE,00:50:56:34:34:34
srv-14775,dvPG-vlan66,10.20.27.167,TRUE,00:50:56:23:23:23
srv-14776,dvPG-vlan50,10.30.57.182,TRUE,00:50:56:05:05:05
app-14777,dvPG-vlan45,10.10.13.203,TRUE,00:50:56:53:53:53
cache-14778,dvPG-vlan61,10.10.19.242,TRUE,00:50:56:b8:b8:b8
app-14779,dvPG-vlan10,10.10.9.127,TRUE,00:50:56:ee:ee:ee
srv-14780,dvPG-vlan59,10.20.19.186,TRUE,00:50:56:57:57:57
srv-14781,dvPG-vlan68,10.10.3.140,TRUE,00:50:56:a7:a7:a7
srv-14782,dvPG-vlan55,10.20.38.28,TRUE,00:50:56:76:76:76
srv-14783,dvPG-vlan31,10.20.19.208,TRUE,00:50:56:cd:cd:cd
srv-14784,dvPG-vlan77,10.30.32.172,TRUE,00:50:56:e5:e5:e5
app-14785,dvPG-vlan16,10.20.5.70,TRUE,00:50:56:10:10:10
srv-14786,dvPG-vlan22,10.10.49.107,TRUE,00:50:56:42:42:42
app-14788,dvPG-vlan66,10.10.36.168,TRUE,00:50:56:98:98:98
srv-14789,dvPG-vlan55,10.10.42.137,TRUE,00:50:56:f6:f6:f6
app-14790,dvPG-vlan73,10.10.20.182,TRUE,00:50:56:6c:6c:6c
db-14791,dvPG-vlan68,10.10.26.111,TRUE,00:50:56:4b:4b:4b
app-14792,dvPG-vlan51,10.10.22.236,TRUE,00:50:56:21:21:21
cache-14793,dvPG-vlan80,10.20.47.240,TRUE,00:50:56:43:43:43
mon-14794,dvPG-vlan62,10.10.44.86,TRUE,00:50:56:ac:ac:ac
db-14795,dvPG-vlan89,10.10.11.217,TRUE,00:50:56:ea:ea:ea
db-14796,dvPG-vlan77,10.10.19.92,TRUE,00:50:56:94:94:94
srv-14798,dvPG-vlan61,10.20.38.84,TRUE,00:50:56:0b:0b:0b
app-14799,dvPG-vlan44,10.10.13.240,TRUE,00:50:56:a8:a8:a8
app-14800,dvPG-vlan78,10.20.60.89,TRUE,00:50:56:94:94:94
app-14801,dvPG-vlan20,10.20.2.13,TRUE,00:50:56:e3:e3:e3
app-14803,dvPG-vlan52,10.10.44.126,TRUE,00:50:56:d8:d8:d8
srv-14804,dvPG-vlan69,10.10.43.154,TRUE,00:50:56:c6:c6:c6
cache-14805,dvPG-vlan38,10.30.24.236,TRUE,00:50:56:05:05:05
app-14806,dvPG-vlan69,10.10.16.205,TRUE,00:50:56:d8:d8:d8
cache-14807,dvPG-vlan51,10.10.2.27,TRUE,00:50:56:ae:ae:ae
mon-14808,dvPG-vlan10,10.10.55.135,TRUE,00:50:56:4b:4b:4b
web-14809,dvPG-vlan53,10.30.1.206,TRUE,00:50:56:fa:fa:fa
app-14810,dvPG-vlan85,10.10.26.138,TRUE,00:50:56:38:38:38
app-14811,dvPG-vlan78,10.30.9.61,TRUE,00:50:56:1a:1a:1a
app-14812,dvPG-vlan20,10.20.55.118,TRUE,00:50:56:74:74:74
app-14813,dvPG-vlan46,10.10.15.109,TRUE,00:50:56:98:98:98
app-14814,dvPG-vlan67,10.10.46.53,TRUE,00:50:56:25:25:25
app-14815,dvPG-vlan35,10.10.17.94,TRUE,00:50:56:4a:4a:4a
db-14817,dvPG-vlan45,10.20.9.35,TRUE,00:50:56:8b:8b:8b
app-14818,dvPG-vlan32,10.20.1.3,TRUE,00:50:56:8e:8e:8e
app-14819,dvPG-vlan52,10.10.54.43,TRUE,00:50:56:7b:7b:7b
app-14820,dvPG-vlan42,10.10.38.39,TRUE,00:50:56:e8:e8:e8
web-14821,dvPG-vlan51,10.10.28.59,TRUE,00:50:56:78:78:78
db-14822,dvPG-vlan32,10.10.11.124,TRUE,00:50:56:73:73:73
app-14824,dvPG-vlan76,10.10.59.181,TRUE,00:50:56:ff:ff:ff
app-14825,dvPG-vlan78,10.10.43.189,TRUE,00:50:56:b5:b5:b5
srv-14826,dvPG-vlan14,10.10.47.50,TRUE,00:50:56:d3:d3:d3
app-14827,dvPG-vlan27,10.10.3.85,TRUE,00:50:56:cb:cb:cb
srv-14828,dvPG-vlan18,10.10.50.186,TRUE,00:50:56:d8:d8:d8
app-14829,dvPG-vlan27,10.10.15.30,TRUE,00:50:56:36:36:36
app-14830,dvPG-vlan74,10.10.51.232,TRUE,00:50:56:45:45:45
app-14831,dvPG-vlan25,10.20.11.114,TRUE,00:50:56:11:11:11
srv-14832,dvPG-vlan23,10.20.1.129,TRUE,00:50:56:90:90:90
app-14833,dvPG-vlan71,10.20.22.161,TRUE,00:50:56:10:10:10
app-14834,dvPG-vlan74,10.30.32.219,TRUE,00:50:56:88:88:88
srv-14835,dvPG-vlan63,10.20.34.142,TRUE,00:50:56:72:72:72
app-14836,dvPG-vlan73,10.20.11.31,TRUE,00:50:56:1a:1a:1a
app-14837,dvPG-vlan86,10.10.22.35,TRUE,00:50:56:e3:e3:e3
srv-14838,dvPG-vlan36,10.10.51.211,TRUE,00:50:56:cf:cf:cf
cache-14839,dvPG-vlan61,10.20.42.240,TRUE,00:50:56:40:40:40
srv-14840,dvPG-vlan60,10.10.48.2,TRUE,00:50:56:71:71:71
db-14841,dvPG-vlan54,10.20.55.13,TRUE,00:50:56:9d:9d:9d
srv-14842,dvPG-vlan89,10.20.50.236,TRUE,00:50:56:4e:4e:4e
mon-14843,dvPG-vlan76,10.10.26.188,TRUE,00:50:56:ac:ac:ac
app-14844,dvPG-vlan12,10.10.5.228,TRUE,00:50:56:8b:8b:8b
web-14845,dvPG-vlan14,10.10.37.174,TRUE,00:50:56:c9:c9:c9
db-14846,dvPG-vlan25,10.10.12.149,TRUE,00:50:56:49:49:49
srv-14848,dvPG-vlan61,10.30.2.93,TRUE,00:50:56:b1:b1:b1
srv-14851,dvPG-vlan41,10.10.22.19,TRUE,00:50:56:20:20:20
app-14852,dvPG-vlan37,10.20.45.212,TRUE,00:50:56:b5:b5:b5
db-14853,dvPG-vlan73,10.20.42.137,TRUE,00:50:56:a6:a6:a6
app-14854,dvPG-vlan82,10.20.51.119,TRUE,00:50:56:6d:6d:6d
srv-14855,dvPG-vlan26,10.30.21.69,TRUE,00:50:56:99:99:99
db-14856,dvPG-vlan21,10.30.4.46,TRUE,00:50:56:52:52:52
db-14857,dvPG-vlan89,10.10.6.165,TRUE,00:50:56:9e:9e:9e
app-14858,dvPG-vlan32,10.10.58.182,TRUE,00:50:56:18:18:18
app-14859,dvPG-vlan31,10.10.19.222,TRUE,00:50:56:52:52:52
srv-14860,dvPG-vlan61,10.10.19.129,TRUE,00:50:56:ba:ba:ba
db-14861,dvPG-vlan13,10.20.55.196,TRUE,00:50:56:bc:bc:bc
srv-14862,dvPG-vlan76,10.10.60.138,TRUE,00:50:56:e9:e9:e9
srv-14863,dvPG-vlan27,10.20.39.144,TRUE,00:50:56:4d:4d:4d
srv-14864,dvPG-vlan60,10.20.42.4,TRUE,00:50:56:d2:d2:d2
srv-14865,dvPG-vlan60,10.10.51.212,TRUE,00:50:56:c7:c7:c7
app-14866,dvPG-vlan90,10.20.1.46,TRUE,00:50:56:cd:cd:cd
app-14867,dvPG-vlan26,10.10.59.130,TRUE,00:50:56:d6:d6:d6
app-14868,dvPG-vlan37,10.10.28.38,TRUE,00:50:56:38:38:38
mon-14869,dvPG-vlan87,10.10.29.187,TRUE,00:50:56:fe:fe:fe
srv-14870,dvPG-vlan22,10.30.53.175,TRUE,00:50:56:f5:f5:f5
app-14872,dvPG-vlan71,10.10.18.122,TRUE,00:50:56:cd:cd:cd
srv-14873,dvPG-vlan41,10.10.33.241,TRUE,00:50:56:48:48:48
db-14874,dvPG-vlan39,10.20.49.215,TRUE,00:50:56:ad:ad:ad
