VM,Disk,Capacity (GB),Disk Mode,Disk Type,Path
app-13610,Hard disk 2,124,persistent,THIN,/data
srv-13611,Hard disk 1,50,persistent,THIN,/
app-13612,Hard disk 1,50,persistent,THIN,/
app-13612,Hard disk 2,108,persistent,THIN,/data
srv-13613,Hard disk 1,50,persistent,THIN,/
app-13614,Hard disk 1,50,persistent,THIN,/
app-13614,Hard disk 2,104,persistent,THIN,/data
app-13615,Hard disk 1,50,persistent,THIN,/
app-13615,Hard disk 2,94,persistent,THIN,/data
web-13616,Hard disk 1,40,persistent,THIN,/
db-13617,Hard disk 1,50,persistent,THIN,/
db-13617,Hard disk 2,417,persistent,THIN,/data
srv-13618,Hard disk 1,50,persistent,THIN,/
app-13619,Hard disk 1,50,persistent,THIN,/
app-13619,Hard disk 2,124,persistent,THIN,/data
app-13620,Hard disk 1,50,persistent,THIN,/
app-13620,Hard disk 2,96,persistent,THIN,/data
db-13621,Hard disk 1,50,persistent,THIN,/
db-13621,Hard disk 2,430,persistent,THIN,/data
app-13622,Hard disk 1,50,persistent,THIN,/
app-13622,Hard disk 2,105,persistent,THIN,/data
app-13623,Hard disk 1,50,persistent,THIN,/
app-13623,Hard disk 2,116,persistent,THIN,/data
db-13624,Hard disk 1,50,persistent,THIN,/
db-13624,Hard disk 2,404,persistent,THIN,/data
app-13625,Hard disk 1,50,persistent,THIN,/
app-13625,Hard disk 2,99,persistent,THIN,/data
srv-13626,Hard disk 1,50,persistent,THIN,/
mon-13627,Hard disk 1,40,persistent,THIN,/
srv-13628,Hard disk 1,50,persistent,THIN,/
app-13629,Hard disk 1,50,persistent,THIN,/
app-13629,Hard disk 2,104,persistent,THIN,/data
app-13630,Hard disk 1,50,persistent,THIN,/
app-13630,Hard disk 2,109,persistent,THIN,/data
app-13631,Hard disk 1,50,persistent,THIN,/
app-13631,Hard disk 2,121,persistent,THIN,/data
app-13632,Hard disk 1,50,persistent,THIN,/
app-13632,Hard disk 2,110,persistent,THIN,/data
srv-13634,Hard disk 1,50,persistent,THIN,/
app-13635,Hard disk 1,50,persistent,THIN,/
app-13635,Hard disk 2,80,persistent,THIN,/data
web-13636,Hard disk 1,40,persistent,THIN,/
web-13637,Hard disk 1,40,persistent,THIN,/
srv-13638,Hard disk 1,50,persistent,THIN,/
srv-13639,Hard disk 1,50,persistent,THIN,/
app-13640,Hard disk 1,50,persistent,THIN,/
app-13640,Hard disk 2,98,persistent,THIN,/data
app-13641,Hard disk 1,50,persistent,THIN,/
app-13641,Hard disk 2,121,persistent,THIN,/data
cache-13642,Hard disk 1,40,persistent,THIN,/
srv-13643,Hard disk 1,50,persistent,THIN,/
web-13644,Hard disk 1,40,persistent,THIN,/
app-13645,Hard disk 1,50,persistent,THIN,/
app-13645,Hard disk 2,130,persistent,THIN,/data
db-13646,Hard disk 1,50,persistent,THIN,/
db-13646,Hard disk 2,414,persistent,THIN,/data
db-13647,Hard disk 1,50,persistent,THIN,/
db-13647,Hard disk 2,404,persistent,THIN,/data
app-13648,Hard disk 1,50,persistent,THIN,/
app-13648,Hard disk 2,106,persistent,THIN,/data
app-13649,Hard disk 1,50,persistent,THIN,/
app-13649,Hard disk 2,104,persistent,THIN,/data
srv-13650,Hard disk 1,50,persistent,THIN,/
db-13651,Hard disk 1,50,persistent,THIN,/
db-13651,Hard disk 2,434,persistent,THIN,/data
cache-13652,Hard disk 1,40,persistent,THIN,/
app-13653,Hard disk 1,50,persistent,THIN,/
app-13653,Hard disk 2,110,persistent,THIN,/data
app-13654,Hard disk 1,50,persistent,THIN,/
app-13654,Hard disk 2,89,persistent,THIN,/data
app-13655,Hard disk 1,50,persistent,THIN,/
app-13655,Hard disk 2,123,persistent,THIN,/data
app-13656,Hard disk 1,50,persistent,THIN,/
app-13656,Hard disk 2,92,persistent,THIN,/data
srv-13657,Hard disk 1,50,persistent,THIN,/
db-13658,Hard disk 1,50,persistent,THIN,/
db-13658,Hard disk 2,434,persistent,THIN,/data
app-13659,Hard disk 1,50,persistent,THIN,/
app-13659,Hard disk 2,92,persistent,THIN,/data
app-13660,Hard disk 1,50,persistent,THIN,/
app-13660,Hard disk 2,81,persistent,THIN,/data
web-13661,Hard disk 1,40,persistent,THIN,/
web-13662,Hard disk 1,40,persistent,THIN,/
db-13663,Hard disk 1,50,persistent,THIN,/
db-13663,Hard disk 2,444,persistent,THIN,/data
app-13664,Hard disk 1,50,persistent,THIN,/
app-13664,Hard disk 2,112,persistent,THIN,/data
web-13665,Hard disk 1,40,persistent,THIN,/
db-13666,Hard disk 1,50,persistent,THIN,/
db-13666,Hard disk 2,403,persistent,THIN,/data
srv-13667,Hard disk 1,50,persistent,THIN,/
app-13668,Hard disk 1,50,persistent,THIN,/
app-13668,Hard disk 2,112,persistent,THIN,/data
app-13669,Hard disk 1,50,persistent,THIN,/
app-13669,Hard disk 2,115,persistent,THIN,/data
app-13670,Hard disk 1,50,persistent,THIN,/
app-13670,Hard disk 2,122,persistent,THIN,/data
srv-13671,Hard disk 1,50,persistent,THIN,/
web-13673,Hard disk 1,40,persistent,THIN,/
srv-13674,Hard disk 1,50,persistent,THIN,/
app-13677,Hard disk 1,50,persistent,THIN,/
app-13677,Hard disk 2,95,persistent,THIN,/data
app-13679,Hard disk 1,50,persistent,THIN,/
app-13679,Hard disk 2,91,persistent,THIN,/data
app-13680,Hard disk 1,50,persistent,THIN,/
app-13680,Hard disk 2,117,persistent,THIN,/data
app-13681,Hard disk 1,50,persistent,THIN,/
app-13681,Hard disk 2,107,persistent,THIN,/data
app-13682,Hard disk 1,50,persistent,THIN,/
app-13682,Hard disk 2,121,persistent,THIN,/data
app-13683,Hard disk 1,50,persistent,THIN,/
app-13683,Hard disk 2,127,persistent,THIN,/data
srv-13684,Hard disk 1,50,persistent,THIN,/
srv-13686,Hard disk 1,50,persistent,THIN,/
srv-13687,Hard disk 1,50,persistent,THIN,/
srv-13688,Hard disk 1,50,persistent,THIN,/
web-13689,Hard disk 1,40,persistent,THIN,/
srv-13690,Hard disk 1,50,persistent,THIN,/
cache-13691,Hard disk 1,40,persistent,THIN,/
cache-13692,Hard disk 1,40,persistent,THIN,/
app-13693,Hard disk 1,50,persistent,THIN,/
app-13693,Hard disk 2,89,persistent,THIN,/data
app-13694,Hard disk 1,50,persistent,THIN,/
app-13694,Hard disk 2,101,persistent,THIN,/data
db-13695,Hard disk 1,50,persistent,THIN,/
db-13695,Hard disk 2,444,persistent,THIN,/data
srv-13696,Hard disk 1,50,persistent,THIN,/
app-13698,Hard disk 1,50,persistent,THIN,/
app-13698,Hard disk 2,92,persistent,THIN,/data
srv-13699,Hard disk 1,50,persistent,THIN,/
app-13700,Hard disk 1,50,persistent,THIN,/
app-13700,Hard disk 2,84,persistent,THIN,/data
app-13701,Hard disk 1,50,persistent,THIN,/
app-13701,Hard disk 2,81,persistent,THIN,/data
srv-13702,Hard disk 1,50,persistent,THIN,/
srv-13704,Hard disk 1,50,persistent,THIN,/
app-13705,Hard disk 1,50,persistent,THIN,/
app-13705,Hard disk 2,103,persistent,THIN,/data
app-13706,Hard disk 1,50,persistent,THIN,/
app-13706,Hard disk 2,87,persistent,THIN,/data
srv-13707,Hard disk 1,50,persistent,THIN,/
web-13708,Hard disk 1,40,persistent,THIN,/
app-13709,Hard disk 1,50,persistent,THIN,/
app-13709,Hard disk 2,105,persistent,THIN,/data
srv-13710,Hard disk 1,50,persistent,THIN,/
srv-13711,Hard disk 1,50,persistent,THIN,/
srv-13712,Hard disk 1,50,persistent,THIN,/
db-13713,Hard disk 1,50,persistent,THIN,/
db-13713,Hard disk 2,441,persistent,THIN,/data
srv-13714,Hard disk 1,50,persistent,THIN,/
app-13715,Hard disk 1,50,persistent,THIN,/
app-13715,Hard disk 2,126,persistent,THIN,/data
app-13716,Hard disk 1,50,persistent,THIN,/
app-13716,Hard disk 2,107,persistent,THIN,/data
app-13718,Hard disk 1,50,persistent,THIN,/
app-13718,Hard disk 2,112,persistent,THIN,/data
app-13720,Hard disk 1,50,persistent,THIN,/
app-13720,Hard disk 2,125,persistent,THIN,/data
web-13721,Hard disk 1,40,persistent,THIN,/
app-13722,Hard disk 1,50,persistent,THIN,/
app-13722,Hard disk 2,110,persistent,THIN,/data
srv-13723,Hard disk 1,50,persistent,THIN,/
app-13725,Hard disk 1,50,persistent,THIN,/
app-13725,Hard disk 2,112,persistent,THIN,/data
app-13729,Hard disk 1,50,persistent,THIN,/
app-13729,Hard disk 2,104,persistent,THIN,/data
app-13730,Hard disk 1,50,persistent,THIN,/
app-13730,Hard disk 2,92,persistent,THIN,/data
srv-13732,Hard disk 1,50,persistent,THIN,/
db-13733,Hard disk 1,50,persistent,THIN,/
db-13733,Hard disk 2,444,persistent,THIN,/data
db-13734,Hard disk 1,50,persistent,THIN,/
db-13734,Hard disk 2,447,persistent,THIN,/data
srv-13735,Hard disk 1,50,persistent,THIN,/
cache-13737,Hard disk 1,40,persistent,THIN,/
web-13738,Hard disk 1,40,persistent,THIN,/
app-13739,Hard disk 1,50,persistent,THIN,/
app-13739,Hard disk 2,99,persistent,THIN,/data
srv-13741,Hard disk 1,50,persistent,THIN,/
app-13742,Hard disk 1,50,persistent,THIN,/
app-13742,Hard disk 2,87,persistent,THIN,/data
app-13743,Hard disk 1,50,persistent,THIN,/
app-13743,Hard disk 2,82,persistent,THIN,/data
srv-13744,Hard disk 1,50,persistent,THIN,/
db-13745,Hard disk 1,50,persistent,THIN,/
db-13745,Hard disk 2,433,persistent,THIN,/data
app-13746,Hard disk 1,50,persistent,THIN,/
app-13746,Hard disk 2,129,persistent,THIN,/data
srv-13747,Hard disk 1,50,persistent,THIN,/
app-13750,Hard disk 1,50,persistent,THIN,/
app-13750,Hard disk 2,114,persistent,THIN,/data
web-13751,Hard disk 1,40,persistent,THIN,/
web-13752,Hard disk 1,40,persistent,THIN,/
app-13753,Hard disk 1,50,persistent,THIN,/
app-13753,Hard disk 2,101,persistent,THIN,/data
app-13754,Hard disk 1,50,persistent,THIN,/
app-13754,Hard disk 2,99,persistent,THIN,/data
srv-13755,Hard disk 1,50,persistent,THIN,/
app-13756,Hard disk 1,50,persistent,THIN,/
app-13756,Hard disk 2,124,persistent,THIN,/data
web-13757,Hard disk 1,40,persistent,THIN,/
db-13758,Hard disk 1,50,persistent,THIN,/
db-13758,Hard disk 2,448,persistent,THIN,/data
srv-13759,Hard disk 1,50,persistent,THIN,/
web-13760,Hard disk 1,40,persistent,THIN,/
srv-13761,Hard disk 1,50,persistent,THIN,/
db-13762,Hard disk 1,50,persistent,THIN,/
db-13762,Hard disk 2,401,persistent,THIN,/data
mon-13765,Hard disk 1,40,persistent,THIN,/
app-13766,Hard disk 1,50,persistent,THIN,/
app-13766,Hard disk 2,95,persistent,THIN,/data
app-13767,Hard disk 1,50,persistent,THIN,/
app-13767,Hard disk 2,90,persistent,THIN,/data
srv-13768,Hard disk 1,50,persistent,THIN,/
app-13771,Hard disk 1,50,persistent,THIN,/
app-13771,Hard disk 2,127,persistent,THIN,/data
web-13772,Hard disk 1,40,persistent,THIN,/
web-13773,Hard disk 1,40,persistent,THIN,/
app-13774,Hard disk 1,50,persistent,THIN,/
app-13774,Hard disk 2,118,persistent,THIN,/data
srv-13775,Hard disk 1,50,persistent,THIN,/
app-13776,Hard disk 1,50,persistent,THIN,/
app-13776,Hard disk 2,119,persistent,THIN,/data
app-13777,Hard disk 1,50,persistent,THIN,/
app-13777,Hard disk 2,88,persistent,THIN,/data
srv-13778,Hard disk 1,50,persistent,THIN,/
srv-13779,Hard disk 1,50,persistent,THIN,/
web-13780,Hard disk 1,40,persistent,THIN,/
db-13781,Hard disk 1,50,persistent,THIN,/
db-13781,Hard disk 2,415,persistent,THIN,/data
srv-13782,Hard disk 1,50,persistent,THIN,/
srv-13783,Hard disk 1,50,persistent,THIN,/
app-13784,Hard disk 1,50,persistent,THIN,/
app-13784,Hard disk 2,98,persistent,THIN,/data
app-13785,Hard disk 1,50,persistent,THIN,/
app-13785,Hard disk 2,94,persistent,THIN,/data
app-13786,Hard disk 1,50,persistent,THIN,/
app-13786,Hard disk 2,99,persistent,THIN,/data
app-13787,Hard disk 1,50,persistent,THIN,/
app-13787,Hard disk 2,129,persistent,THIN,/data
app-13788,Hard disk 1,50,persistent,THIN,/
app-13788,Hard disk 2,92,persistent,THIN,/data
srv-13789,Hard disk 1,50,persistent,THIN,/
app-13790,Hard disk 1,50,persistent,THIN,/
app-13790,Hard disk 2,130,persistent,THIN,/data
srv-13792,Hard disk 1,50,persistent,THIN,/
app-13793,Hard disk 1,50,persistent,THIN,/
app-13793,Hard disk 2,93,persistent,THIN,/data
app-13794,Hard disk 1,50,persistent,THIN,/
app-13794,Hard disk 2,111,persistent,THIN,/data
srv-13796,Hard disk 1,50,persistent,THIN,/
app-13797,Hard disk 1,50,persistent,THIN,/
app-13797,Hard disk 2,122,persistent,THIN,/data
db-13798,Hard disk 1,50,persistent,THIN,/
db-13798,Hard disk 2,414,persistent,THIN,/data
srv-13799,Hard disk 1,50,persistent,THIN,/
app-13800,Hard disk 1,50,persistent,THIN,/
app-13800,Hard disk 2,103,persistent,THIN,/data
cache-13801,Hard disk 1,40,persistent,THIN,/
web-13802,Hard disk 1,40,persistent,THIN,/
app-13803,Hard disk 1,50,persistent,THIN,/
app-13803,Hard disk 2,93,persistent,THIN,/data
app-13804,Hard disk 1,50,persistent,THIN,/
app-13804,Hard disk 2,95,persistent,THIN,/data
cache-13805,Hard disk 1,40,persistent,THIN,/
app-13808,Hard disk 1,50,persistent,THIN,/
app-13808,Hard disk 2,110,persistent,THIN,/data
mon-13809,Hard disk 1,40,persistent,THIN,/
app-13810,Hard disk 1,50,persistent,THIN,/
app-13810,Hard disk 2,87,persistent,THIN,/data
app-13811,Hard disk 1,50,persistent,THIN,/
app-13811,Hard disk 2,101,persistent,THIN,/data
mon-13812,Hard disk 1,40,persistent,THIN,/
srv-13813,Hard disk 1,50,persistent,THIN,/
srv-13814,Hard disk 1,50,persistent,THIN,/
srv-13815,Hard disk 1,50,persistent,THIN,/
srv-13816,Hard disk 1,50,persistent,THIN,/
app-13817,Hard disk 1,50,persistent,THIN,/
app-13817,Hard disk 2,117,persistent,THIN,/data
app-13819,Hard disk 1,50,persistent,THIN,/
app-13819,Hard disk 2,98,persistent,THIN,/data
db-13820,Hard disk 1,50,persistent,THIN,/
db-13820,Hard disk 2,409,persistent,THIN,/data
app-13821,Hard disk 1,50,persistent,THIN,/
app-13821,Hard disk 2,81,persistent,THIN,/data
srv-13822,Hard disk 1,50,persistent,THIN,/
app-13823,Hard disk 1,50,persistent,THIN,/
app-13823,Hard disk 2,116,persistent,THIN,/data
cache-13824,Hard disk 1,40,persistent,THIN,/
mon-13825,Hard disk 1,40,persistent,THIN,/
srv-13827,Hard disk 1,50,persistent,THIN,/
srv-13829,Hard disk 1,50,persistent,THIN,/
app-13830,Hard disk 1,50,persistent,THIN,/
app-13830,Hard disk 2,103,persistent,THIN,/data
app-13831,Hard disk 1,50,persistent,THIN,/
app-13831,Hard disk 2,116,persistent,THIN,/data
app-13832,Hard disk 1,50,persistent,THIN,/
app-13832,Hard disk 2,99,persistent,THIN,/data
app-13833,Hard disk 1,50,persistent,THIN,/
app-13833,Hard disk 2,115,persistent,THIN,/data
app-13834,Hard disk 1,50,persistent,THIN,/
app-13834,Hard disk 2,80,persistent,THIN,/data
srv-13836,Hard disk 1,50,persistent,THIN,/
cache-13837,Hard disk 1,40,persistent,THIN,/
cache-13838,Hard disk 1,40,persistent,THIN,/
app-13839,Hard disk 1,50,persistent,THIN,/
app-13839,Hard disk 2,117,persistent,THIN,/data
app-13840,Hard disk 1,50,persistent,THIN,/
app-13840,Hard disk 2,99,persistent,THIN,/data
srv-13841,Hard disk 1,50,persistent,THIN,/
srv-13842,Hard disk 1,50,persistent,THIN,/
app-13843,Hard disk 1,50,persistent,THIN,/
app-13843,Hard disk 2,82,persistent,THIN,/data
db-13844,Hard disk 1,50,persistent,THIN,/
db-13844,Hard disk 2,415,persistent,THIN,/data
srv-13845,Hard disk 1,50,persistent,THIN,/
db-13846,Hard disk 1,50,persistent,THIN,/
db-13846,Hard disk 2,449,persistent,THIN,/data
srv-13847,Hard disk 1,50,persistent,THIN,/
app-13848,Hard disk 1,50,persistent,THIN,/
app-13848,Hard disk 2,128,persistent,THIN,/data
cache-13849,Hard disk 1,40,persistent,THIN,/
srv-13853,Hard disk 1,50,persistent,THIN,/
web-13854,Hard disk 1,40,persistent,THIN,/
srv-13855,Hard disk 1,50,persistent,THIN,/
mon-13856,Hard disk 1,40,persistent,THIN,/
app-13857,Hard disk 1,50,persistent,THIN,/
app-13857,Hard disk 2,121,persistent,THIN,/data
srv-13858,Hard disk 1,50,persistent,THIN,/
app-13860,Hard disk 1,50,persistent,THIN,/
app-13860,Hard disk 2,119,persistent,THIN,/data
app-13861,Hard disk 1,50,persistent,THIN,/
app-13861,Hard disk 2,119,persistent,THIN,/data
srv-13862,Hard disk 1,50,persistent,THIN,/
srv-13863,Hard disk 1,50,persistent,THIN,/
app-13864,Hard disk 1,50,persistent,THIN,/
app-13864,Hard disk 2,128,persistent,THIN,/data
web-13865,Hard disk 1,40,persistent,THIN,/
web-13867,Hard disk 1,40,persistent,THIN,/
app-13868,Hard disk 1,50,persistent,THIN,/
app-13868,Hard disk 2,86,persistent,THIN,/data
web-13869,Hard disk 1,40,persistent,THIN,/
app-13870,Hard disk 1,50,persistent,THIN,/
app-13870,Hard disk 2,119,persistent,THIN,/data
app-13871,Hard disk 1,50,persistent,THIN,/
app-13871,Hard disk 2,87,persistent,THIN,/data
db-13872,Hard disk 1,50,persistent,THIN,/
db-13872,Hard disk 2,431,persistent,THIN,/data
srv-13873,Hard disk 1,50,persistent,THIN,/
app-13874,Hard disk 1,50,persistent,THIN,/
app-13874,Hard disk 2,100,persistent,THIN,/data
db-13875,Hard disk 1,50,persistent,THIN,/
db-13875,Hard disk 2,448,persistent,THIN,/data
srv-13876,Hard disk 1,50,persistent,THIN,/
srv-13877,Hard disk 1,50,persistent,THIN,/
mon-13878,Hard disk 1,40,persistent,THIN,/
db-13879,Hard disk 1,50,persistent,THIN,/
db-13879,Hard disk 2,412,persistent,THIN,/data
mon-13880,Hard disk 1,40,persistent,THIN,/
srv-13882,Hard disk 1,50,persistent,THIN,/
srv-13887,Hard disk 1,50,persistent,THIN,/
web-13888,Hard disk 1,40,persistent,THIN,/
app-13889,Hard disk 1,50,persistent,THIN,/
app-13889,Hard disk 2,107,persistent,THIN,/data
db-13890,Hard disk 1,50,persistent,THIN,/
db-13890,Hard disk 2,435,persistent,THIN,/data
srv-13891,Hard disk 1,50,persistent,THIN,/
app-13892,Hard disk 1,50,persistent,THIN,/
app-13892,Hard disk 2,109,persistent,THIN,/data
app-13893,Hard disk 1,50,persistent,THIN,/
app-13893,Hard disk 2,100,persistent,THIN,/data
app-13894,Hard disk 1,50,persistent,THIN,/
app-13894,Hard disk 2,111,persistent,THIN,/data
web-13895,Hard disk 1,40,persistent,THIN,/
srv-13896,Hard disk 1,50,persistent,THIN,/
srv-13897,Hard disk 1,50,persistent,THIN,/
app-13898,Hard disk 1,50,persistent,THIN,/
app-13898,Hard disk 2,97,persistent,THIN,/data
app-13899,Hard disk 1,50,persistent,THIN,/
app-13899,Hard disk 2,100,persistent,THIN,/data
cache-13900,Hard disk 1,40,persistent,THIN,/
app-13901,Hard disk 1,50,persistent,THIN,/
app-13901,Hard disk 2,112,persistent,THIN,/data
app-13902,Hard disk 1,50,persistent,THIN,/
app-13902,Hard disk 2,125,persistent,THIN,/data
srv-13903,Hard disk 1,50,persistent,THIN,/
app-13904,Hard disk 1,50,persistent,THIN,/
app-13904,Hard disk 2,117,persistent,THIN,/data
web-13905,Hard disk 1,40,persistent,THIN,/
web-13906,Hard disk 1,40,persistent,THIN,/
app-13907,Hard disk 1,50,persistent,THIN,/
app-13907,Hard disk 2,123,persistent,THIN,/data
db-13909,Hard disk 1,50,persistent,THIN,/
db-13909,Hard disk 2,403,persistent,THIN,/data
web-13910,Hard disk 1,40,persistent,THIN,/
srv-13911,Hard disk 1,50,persistent,THIN,/
srv-13912,Hard disk 1,50,persistent,THIN,/
app-13913,Hard disk 1,50,persistent,THIN,/
app-13913,Hard disk 2,124,persistent,THIN,/data
app-13914,Hard disk 1,50,persistent,THIN,/
app-13914,Hard disk 2,91,persistent,THIN,/data
srv-13915,Hard disk 1,50,persistent,THIN,/
app-13916,Hard disk 1,50,persistent,THIN,/
app-13916,Hard disk 2,101,persistent,THIN,/data
srv-13917,Hard disk 1,50,persistent,THIN,/
app-13918,Hard disk 1,50,persistent,THIN,/
app-13918,Hard disk 2,107,persistent,THIN,/data
srv-13920,Hard disk 1,50,persistent,THIN,/
app-13921,Hard disk 1,50,persistent,THIN,/
app-13921,Hard disk 2,102,persistent,THIN,/data
web-13922,Hard disk 1,40,persistent,THIN,/
srv-13924,Hard disk 1,50,persistent,THIN,/
app-13925,Hard disk 1,50,persistent,THIN,/
app-13925,Hard disk 2,105,persistent,THIN,/data
app-13926,Hard disk 1,50,persistent,THIN,/
app-13926,Hard disk 2,101,persistent,THIN,/data
app-13927,Hard disk 1,50,persistent,THIN,/
app-13927,Hard disk 2,93,persistent,THIN,/data
db-13928,Hard disk 1,50,persistent,THIN,/
db-13928,Hard disk 2,424,persistent,THIN,/data
web-13929,Hard disk 1,40,persistent,THIN,/
srv-13930,Hard disk 1,50,persistent,THIN,/
srv-13931,Hard disk 1,50,persistent,THIN,/
db-13932,Hard disk 1,50,persistent,THIN,/
db-13932,Hard disk 2,433,persistent,THIN,/data
app-13933,Hard disk 1,50,persistent,THIN,/
app-13933,Hard disk 2,123,persistent,THIN,/data
app-13934,Hard disk 1,50,persistent,THIN,/
app-13934,Hard disk 2,99,persistent,THIN,/data
app-13935,Hard disk 1,50,persistent,THIN,/
app-13935,Hard disk 2,88,persistent,THIN,/data
app-13936,Hard disk 1,50,persistent,THIN,/
app-13936,Hard disk 2,91,persistent,THIN,/data
app-13937,Hard disk 1,50,persistent,THIN,/
app-13937,Hard disk 2,86,persistent,THIN,/data
app-13938,Hard disk 1,50,persistent,THIN,/
app-13938,Hard disk 2,112,persistent,THIN,/data
srv-13939,Hard disk 1,50,persistent,THIN,/
srv-13940,Hard disk 1,50,persistent,THIN,/
web-13941,Hard disk 1,40,persistent,THIN,/
srv-13942,Hard disk 1,50,persistent,THIN,/
srv-13943,Hard disk 1,50,persistent,THIN,/
